Date,Open,High,Low,Close,AdjClose,Volume,Currency
2025-07-03,21452.5,21718.69921875,21451.19921875,21702.599609375,21702.599609375,340357000,GBP
2025-07-04,21702.599609375,21702.599609375,21498.80078125,21557.30078125,21557.30078125,242168300,GBP
2025-07-07,21557.30078125,21664.400390625,21532.0,21538.5,21538.5,207176200,GBP
2025-07-08,21538.5,21602.80078125,21508.19921875,21581.69921875,21581.69921875,314040000,GBP
2025-07-09,21581.69921875,21667.30078125,21547.900390625,21567.900390625,21567.900390625,256328600,GBP
2025-07-10,21567.900390625,21694.69921875,21567.900390625,21694.69921875,21694.69921875,292969900,GBP
2025-07-11,21694.69921875,21694.69921875,21573.0,21613.30078125,21613.30078125,272769700,GBP
2025-07-14,21613.30078125,21724.80078125,21552.0,21724.80078125,21724.80078125,228963600,GBP
2025-07-15,21724.80078125,21858.900390625,21675.30078125,21690.5,21690.5,324234100,GBP
2025-07-16,21690.5,21738.30078125,21601.900390625,21601.900390625,21601.900390625,231248200,GBP
2025-07-17,21601.900390625,21777.30078125,21601.69921875,21766.400390625,21766.400390625,296407800,GBP
2025-07-18,21766.400390625,21948.400390625,21766.400390625,21898.30078125,21898.30078125,258485600,GBP
2025-07-21,21898.30078125,22012.5,21898.19921875,22012.5,22012.5,280316100,GBP
2025-07-22,22012.5,22014.30078125,21882.19921875,21934.30078125,21934.30078125,266631800,GBP
2025-07-23,21934.30078125,22050.400390625,21934.30078125,22013.5,22013.5,342003600,GBP
2025-07-24,22013.5,22182.80078125,22004.0,22155.400390625,22155.400390625,327179100,GBP
2025-07-25,22155.400390625,22158.900390625,22034.099609375,22118.0,22118.0,407571600,GBP
2025-07-28,22118.0,22241.80078125,21948.69921875,21951.80078125,21951.80078125,242597500,GBP
2025-07-29,21951.80078125,21970.19921875,21782.099609375,21793.099609375,21793.099609375,413445500,GBP
2025-07-30,21793.099609375,21846.80078125,21719.599609375,21776.599609375,21776.599609375,330614700,GBP
2025-07-31,21776.599609375,22032.099609375,21749.5,21962.80078125,21962.80078125,414552300,GBP
2025-08-01,21962.80078125,21966.900390625,21626.099609375,21699.30078125,21699.30078125,370000700,GBP
2025-08-04,21699.30078125,21867.599609375,21693.80078125,21859.5,21859.5,366617400,GBP
2025-08-05,21859.5,21988.30078125,21858.400390625,21901.69921875,21901.69921875,309605100,GBP
2025-08-06,21901.69921875,21983.30078125,21873.900390625,21925.900390625,21925.900390625,337153100,GBP
2025-08-07,21925.900390625,22004.599609375,21898.0,21938.099609375,21938.099609375,401151100,GBP
2025-08-08,21938.099609375,21958.599609375,21879.400390625,21958.599609375,21958.599609375,333497500,GBP
2025-08-11,21958.599609375,21968.19921875,21868.30078125,21889.5,21889.5,222547300,GBP
2025-08-12,21889.5,21979.599609375,21815.099609375,21842.69921875,21842.69921875,261610400,GBP
2025-08-13,21842.69921875,21939.400390625,21835.69921875,21851.599609375,21851.599609375,353638000,GBP
2025-08-14,21851.599609375,21856.30078125,21754.19921875,21801.69921875,21801.69921875,326677700,GBP
2025-08-15,21801.69921875,21895.599609375,21739.099609375,21758.19921875,21758.19921875,422122800,GBP
2025-08-18,21758.19921875,21826.400390625,21718.599609375,21749.599609375,21749.599609375,345227600,GBP
2025-08-19,21749.599609375,21876.900390625,21749.5,21833.30078125,21833.30078125,249155300,GBP
2025-08-20,21833.30078125,21885.900390625,21725.099609375,21885.900390625,21885.900390625,245416500,GBP
2025-08-21,21885.900390625,21898.900390625,21746.19921875,21817.80078125,21817.80078125,226728900,GBP
2025-08-22,21817.80078125,22079.5,21809.19921875,22077.19921875,22077.19921875,405476000,GBP
2025-08-26,22077.19921875,22084.19921875,21840.900390625,21861.19921875,21861.19921875,324944300,GBP
2025-08-27,21861.19921875,21926.0,21747.5,21805.0,21805.0,239889400,GBP
2025-08-28,21805.0,21828.400390625,21678.19921875,21744.400390625,21744.400390625,245563300,GBP
2025-08-29,21744.400390625,21775.0,21605.69921875,21605.69921875,21605.69921875,266753600,GBP
2025-09-01,21605.69921875,21676.400390625,21605.69921875,21633.69921875,21633.69921875,197266900,GBP
2025-09-02,21633.69921875,21663.30078125,21149.19921875,21162.900390625,21162.900390625,454357900,GBP
2025-09-03,21162.900390625,21323.599609375,21118.400390625,21313.099609375,21313.099609375,324731900,GBP
2025-09-04,21313.099609375,21498.19921875,21273.0,21474.69921875,21474.69921875,288476400,GBP
2025-09-05,21474.69921875,21654.400390625,21472.80078125,21575.5,21575.5,223153900,GBP
2025-09-08,21575.5,21723.80078125,21570.5,21684.5,21684.5,229342500,GBP
2025-09-09,21684.5,21760.19921875,21566.19921875,21596.69921875,21596.69921875,249484900,GBP
2025-09-10,21596.69921875,21660.30078125,21534.099609375,21534.099609375,21534.099609375,401035800,GBP
2025-09-11,21534.099609375,21705.599609375,21534.099609375,21693.80078125,21693.80078125,272299700,GBP
2025-09-12,21693.80078125,21749.400390625,21618.900390625,21625.400390625,21625.400390625,261993600,GBP
2025-09-15,21625.400390625,21763.900390625,21595.099609375,21646.599609375,21646.599609375,287244900,GBP
2025-09-16,21646.599609375,21731.5,21491.900390625,21491.900390625,21491.900390625,298899800,GBP
2025-09-17,21491.900390625,21663.19921875,21489.0,21619.80078125,21619.80078125,273008400,GBP
2025-09-18,21619.80078125,21758.0,21603.099609375,21726.0,21726.0,326247100,GBP
2025-09-19,21726.0,21770.599609375,21584.900390625,21589.900390625,21589.900390625,622892200,GBP
2025-09-22,21589.900390625,21641.30078125,21498.5,21596.900390625,21596.900390625,245239000,GBP
2025-09-23,21596.900390625,21794.30078125,21596.80078125,21695.400390625,21695.400390625,323548900,GBP
2025-09-24,21695.5,21735.900390625,21610.69921875,21690.5,21690.5,277561100,GBP
2025-09-25,21690.5,21690.5,21548.400390625,21587.80078125,21587.80078125,362184600,GBP
2025-09-26,21587.69921875,21709.900390625,21580.599609375,21681.5,21681.5,291939200,GBP
2025-09-29,21681.400390625,21866.5,21675.30078125,21866.5,21866.5,346437800,GBP
2025-09-30,21866.5,22024.30078125,21815.400390625,22015.599609375,22015.599609375,387801700,GBP
2025-10-01,22015.5,22049.69921875,21916.400390625,22049.69921875,22049.69921875,494429200,GBP
2025-10-02,22049.69921875,22135.5,21979.400390625,22047.30078125,22047.30078125,348673500,GBP
2025-10-03,22047.30078125,22234.69921875,22047.30078125,22197.599609375,22197.599609375,314883400,GBP
2025-10-06,22197.69921875,22203.099609375,22071.099609375,22099.69921875,22099.69921875,255293000,GBP
