datetime,pm2_5,pm10,nitrogen_dioxide,ozone,temperature,humidity,wind_speed,precipitation,total_ridership,hour,day_of_week,month,is_weekend
2024-11-18 20:00:00,6.5,6.7,11.0,65.0,17.5,42,12.9,0.0,126703.0,20,0,11,0
2024-11-18 21:00:00,6.1,6.3,13.9,63.0,16.8,42,10.2,0.0,102905.0,21,0,11,0
2024-11-18 22:00:00,6.9,7.0,20.7,55.0,15.5,43,10.2,0.0,72039.0,22,0,11,0
2024-11-18 23:00:00,7.4,7.5,29.4,44.0,14.9,42,13.1,0.0,44136.0,23,0,11,0
2024-11-19 00:00:00,11.9,12.0,41.9,26.0,13.9,43,12.7,0.0,21860.0,0,1,11,0
2024-11-19 01:00:00,11.6,11.7,38.6,28.0,13.8,38,10.7,0.0,8440.0,1,1,11,0
2024-11-19 02:00:00,10.9,11.0,33.8,30.0,13.1,41,11.7,0.0,5355.0,2,1,11,0
2024-11-19 03:00:00,9.0,9.1,28.9,33.0,12.4,45,13.6,0.0,6918.0,3,1,11,0
2024-11-19 04:00:00,6.8,6.8,23.5,37.0,11.4,49,13.1,0.0,20062.0,4,1,11,0
2024-11-19 05:00:00,5.6,5.6,18.0,42.0,10.4,52,10.8,0.0,70443.0,5,1,11,0
2024-11-19 06:00:00,5.3,5.3,14.2,45.0,9.6,56,9.5,0.0,169809.0,6,1,11,0
2024-11-19 07:00:00,5.6,5.6,12.6,45.0,9.1,60,10.3,0.0,359898.0,7,1,11,0
2024-11-19 08:00:00,6.4,6.4,12.8,43.0,8.6,64,10.7,0.0,443952.0,8,1,11,0
2024-11-19 09:00:00,7.1,7.1,15.2,39.0,7.9,69,8.9,0.0,272996.0,9,1,11,0
2024-11-19 10:00:00,7.7,7.7,22.3,31.0,7.2,73,7.7,0.0,172466.0,10,1,11,0
2024-11-19 11:00:00,8.8,8.9,31.7,21.0,6.6,76,6.3,0.0,154523.0,11,1,11,0
2024-11-19 12:00:00,9.1,9.3,36.6,15.0,5.9,78,4.5,0.0,163770.0,12,1,11,0
2024-11-19 13:00:00,10.8,10.9,31.1,23.0,8.1,61,5.2,0.0,185531.0,13,1,11,0
2024-11-19 14:00:00,8.4,8.5,23.6,33.0,9.4,54,7.6,0.0,234027.0,14,1,11,0
2024-11-19 15:00:00,6.0,6.0,17.8,42.0,11.0,46,8.4,0.0,309054.0,15,1,11,0
2024-11-19 16:00:00,5.0,5.0,15.1,47.0,12.2,42,6.4,0.0,363889.0,16,1,11,0
2024-11-19 17:00:00,4.9,4.9,14.3,50.0,13.4,38,5.5,0.0,456589.0,17,1,11,0
2024-11-19 18:00:00,5.0,5.0,15.1,51.0,14.3,35,5.1,0.0,323694.0,18,1,11,0
2024-11-19 19:00:00,5.1,5.1,17.3,50.0,14.8,33,4.9,0.0,194928.0,19,1,11,0
2024-11-19 20:00:00,5.4,5.4,21.1,47.0,14.6,34,3.9,0.0,142309.0,20,1,11,0
2024-11-19 21:00:00,6.3,6.3,27.6,41.0,14.2,35,2.9,0.0,116988.0,21,1,11,0
2024-11-19 22:00:00,15.3,15.4,39.1,28.0,12.7,41,0.9,0.0,89867.0,22,1,11,0
2024-11-19 23:00:00,25.5,25.8,53.3,12.0,11.8,44,2.3,0.0,50543.0,23,1,11,0
2024-11-20 00:00:00,28.2,28.5,62.1,0.0,11.4,46,1.3,0.0,24006.0,0,2,11,0
2024-11-20 01:00:00,35.9,36.1,61.3,0.0,11.6,46,4.2,0.0,8829.0,1,2,11,0
2024-11-20 02:00:00,37.3,37.6,60.3,0.0,11.8,46,4.7,0.0,5732.0,2,2,11,0
2024-11-20 03:00:00,37.3,37.5,59.3,0.0,11.7,52,6.2,0.0,7103.0,3,2,11,0
2024-11-20 04:00:00,31.4,31.8,58.6,1.0,11.4,58,4.8,0.0,19835.0,4,2,11,0
2024-11-20 05:00:00,27.1,27.4,58.0,2.0,10.6,62,1.3,0.0,71062.0,5,2,11,0
2024-11-20 06:00:00,24.8,25.1,57.2,3.0,9.7,66,2.3,0.0,162699.0,6,2,11,0
2024-11-20 07:00:00,25.6,25.9,56.0,2.0,8.7,67,3.8,0.0,345809.0,7,2,11,0
2024-11-20 08:00:00,25.5,25.8,54.5,1.0,9.4,61,3.3,0.0,441937.0,8,2,11,0
2024-11-20 09:00:00,24.6,24.9,53.3,0.0,9.1,61,4.2,0.0,272757.0,9,2,11,0
2024-11-20 10:00:00,23.4,23.7,52.3,0.0,8.5,64,3.8,0.0,177605.0,10,2,11,0
2024-11-20 11:00:00,24.5,24.9,51.5,0.0,7.9,68,3.8,0.0,161603.0,11,2,11,0
2024-11-20 12:00:00,26.1,26.4,46.7,0.0,7.2,71,3.7,0.0,169635.0,12,2,11,0
2024-11-20 13:00:00,27.2,27.5,48.0,3.0,10.4,57,4.6,0.0,191994.0,13,2,11,0
2024-11-20 14:00:00,22.1,22.4,49.6,6.0,11.6,50,3.6,0.0,238558.0,14,2,11,0
2024-11-20 15:00:00,17.6,18.0,50.4,11.0,12.9,46,3.6,0.0,306333.0,15,2,11,0
2024-11-20 16:00:00,16.0,16.3,48.9,18.0,14.4,42,3.3,0.0,362095.0,16,2,11,0
2024-11-20 17:00:00,13.9,14.1,46.5,26.0,15.4,41,3.2,0.0,450517.0,17,2,11,0
2024-11-20 18:00:00,12.8,13.0,45.9,31.0,15.9,41,5.0,0.0,324027.0,18,2,11,0
2024-11-20 19:00:00,12.2,12.4,49.3,29.0,15.9,42,6.1,0.0,201092.0,19,2,11,0
2024-11-20 20:00:00,11.8,12.0,54.6,24.0,15.1,46,8.9,0.0,145701.0,20,2,11,0
2024-11-20 21:00:00,11.8,12.1,58.1,19.0,13.9,55,8.5,0.0,122314.0,21,2,11,0
2024-11-20 22:00:00,13.9,14.6,59.0,15.0,12.9,64,7.5,0.0,94055.0,22,2,11,0
2024-11-20 23:00:00,12.9,14.3,58.1,12.0,12.2,71,7.2,0.0,54111.0,23,2,11,0
2024-11-21 00:00:00,15.3,16.7,55.4,8.0,12.2,72,9.6,0.0,26812.0,0,3,11,0
2024-11-21 01:00:00,13.0,14.7,48.3,14.0,12.4,70,7.6,0.0,10470.0,1,3,11,0
2024-11-21 02:00:00,10.9,12.9,38.4,23.0,12.5,73,9.5,0.0,5810.0,2,3,11,0
2024-11-21 03:00:00,9.9,12.0,29.4,32.0,12.4,76,11.5,0.0,7163.0,3,3,11,0
2024-11-21 04:00:00,8.4,10.3,22.6,40.0,12.2,74,13.0,0.0,18954.0,4,3,11,0
2024-11-21 05:00:00,7.1,8.7,16.8,47.0,12.1,74,14.2,0.0,65224.0,5,3,11,0
2024-11-21 06:00:00,6.3,7.7,12.4,53.0,11.9,74,12.4,0.0,155812.0,6,3,11,0
2024-11-21 07:00:00,4.8,6.0,9.1,58.0,10.7,86,11.4,2.5,335281.0,7,3,11,0
2024-11-21 08:00:00,3.7,4.7,7.3,62.0,10.4,90,9.0,5.1,420351.0,8,3,11,0
2024-11-21 09:00:00,2.9,3.7,8.5,61.0,10.0,95,11.4,6.5,264942.0,9,3,11,0
2024-11-21 10:00:00,2.7,3.3,15.2,53.0,9.8,95,15.6,4.0,172676.0,10,3,11,0
2024-11-21 11:00:00,3.3,3.7,25.0,41.0,9.4,96,14.3,3.7,156114.0,11,3,11,0
2024-11-21 12:00:00,5.8,6.3,34.5,31.0,8.1,96,16.5,1.1,161714.0,12,3,11,0
2024-11-21 13:00:00,5.9,6.3,35.5,29.0,7.9,92,8.3,0.0,185427.0,13,3,11,0
2024-11-21 14:00:00,6.6,6.9,36.9,26.0,7.8,93,8.9,0.3,235712.0,14,3,11,0
2024-11-21 15:00:00,6.9,7.1,37.4,25.0,8.2,89,13.5,0.4,302329.0,15,3,11,0
2024-11-21 16:00:00,6.1,6.3,35.7,26.0,8.3,89,14.4,0.5,350991.0,16,3,11,0
2024-11-21 17:00:00,5.5,5.7,33.1,28.0,8.4,89,14.1,0.5,443988.0,17,3,11,0
2024-11-21 18:00:00,5.3,5.5,32.4,29.0,8.6,88,15.5,0.4,329728.0,18,3,11,0
2024-11-21 19:00:00,5.9,6.1,35.9,26.0,8.6,90,14.0,0.7,200888.0,19,3,11,0
2024-11-21 20:00:00,6.8,7.0,41.3,21.0,8.6,92,11.6,0.8,146560.0,20,3,11,0
2024-11-21 21:00:00,7.3,7.5,44.8,18.0,8.4,96,9.3,0.8,125150.0,21,3,11,0
2024-11-21 22:00:00,7.4,7.6,44.4,20.0,8.2,97,9.3,2.2,93236.0,22,3,11,0
2024-11-21 23:00:00,7.2,7.3,42.1,24.0,8.1,96,11.7,3.2,58656.0,23,3,11,0
2024-11-22 00:00:00,4.7,4.8,31.2,32.0,6.7,95,17.5,3.7,30647.0,0,4,11,0
2024-11-22 01:00:00,4.5,4.6,28.3,36.0,5.3,96,15.1,1.4,11692.0,1,4,11,0
2024-11-22 02:00:00,3.4,3.5,24.2,41.0,4.7,97,16.0,1.9,6831.0,2,4,11,0
2024-11-22 03:00:00,2.2,2.3,20.6,44.0,4.2,97,15.1,2.6,7478.0,3,4,11,0
2024-11-22 04:00:00,1.3,1.4,18.4,44.0,2.8,100,13.6,3.2,19204.0,4,4,11,0
2024-11-22 05:00:00,1.2,1.2,16.7,43.0,2.7,100,13.3,1.6,64613.0,5,4,11,0
2024-11-22 06:00:00,1.1,1.1,15.0,42.0,3.5,94,19.7,0.9,144045.0,6,4,11,0
2024-11-22 07:00:00,1.0,1.0,12.7,43.0,3.5,94,21.5,0.5,287792.0,7,4,11,0
2024-11-22 08:00:00,1.4,1.4,10.4,45.0,3.4,97,20.1,0.6,307273.0,8,4,11,0
2024-11-22 09:00:00,1.4,1.5,9.6,46.0,3.7,91,22.6,0.4,206258.0,9,4,11,0
2024-11-22 10:00:00,2.1,2.2,11.5,44.0,3.6,90,23.0,0.3,162942.0,10,4,11,0
2024-11-22 11:00:00,3.3,3.3,15.0,41.0,3.5,88,24.1,0.5,178298.0,11,4,11,0
2024-11-22 12:00:00,2.2,2.3,17.0,38.0,3.0,90,24.3,0.7,190876.0,12,4,11,0
2024-11-22 13:00:00,3.6,3.7,17.9,34.0,3.5,86,20.3,0.3,205035.0,13,4,11,0
2024-11-22 14:00:00,4.6,4.7,19.1,30.0,3.6,84,21.9,0.3,241576.0,14,4,11,0
2024-11-22 15:00:00,4.6,4.7,20.2,26.0,4.1,81,24.8,0.2,292139.0,15,4,11,0
2024-11-22 16:00:00,4.5,4.6,20.7,25.0,4.8,75,23.7,0.1,325395.0,16,4,11,0
2024-11-22 17:00:00,4.8,4.9,21.0,26.0,4.9,74,21.0,0.1,346966.0,17,4,11,0
2024-11-22 18:00:00,5.4,5.5,22.4,25.0,4.2,78,18.1,0.3,266889.0,18,4,11,0
2024-11-22 19:00:00,5.6,5.7,25.6,22.0,4.1,81,17.6,0.2,183883.0,19,4,11,0
2024-11-22 20:00:00,5.7,5.8,29.9,17.0,4.2,81,17.0,0.2,132914.0,20,4,11,0
2024-11-22 21:00:00,6.3,6.4,33.8,13.0,3.9,85,13.9,0.2,116971.0,21,4,11,0
2024-11-22 22:00:00,6.5,6.7,36.9,9.0,3.8,86,13.0,0.4,103565.0,22,4,11,0
2024-11-22 23:00:00,6.5,6.6,39.6,6.0,3.4,90,12.6,0.8,74015.0,23,4,11,0
2024-11-23 00:00:00,13.8,14.1,44.0,2.0,3.2,93,9.5,1.0,41740.0,0,5,11,1
2024-11-23 01:00:00,10.5,10.8,44.7,1.0,2.7,96,3.5,0.6,21107.0,1,5,11,1
2024-11-23 02:00:00,9.3,9.7,45.5,0.0,2.2,99,3.5,0.8,12049.0,2,5,11,1
2024-11-23 03:00:00,9.7,10.0,45.7,0.0,2.1,99,5.5,0.7,8560.0,3,5,11,1
2024-11-23 04:00:00,9.3,9.7,45.2,2.0,2.5,97,6.3,0.5,12177.0,4,5,11,1
2024-11-23 05:00:00,8.2,8.8,44.0,5.0,2.9,96,8.1,0.4,24851.0,5,5,11,1
2024-11-23 06:00:00,7.5,8.3,41.0,10.0,3.0,95,9.4,0.2,47928.0,6,5,11,1
2024-11-23 07:00:00,7.6,8.6,34.3,18.0,3.0,95,9.9,0.0,75981.0,7,5,11,1
2024-11-23 08:00:00,7.9,9.1,25.7,27.0,3.2,94,11.6,0.1,98786.0,8,5,11,1
2024-11-23 09:00:00,8.1,9.3,19.7,34.0,3.5,93,13.6,0.2,116946.0,9,5,11,1
2024-11-23 10:00:00,7.3,8.3,18.9,37.0,3.2,91,14.7,0.0,133607.0,10,5,11,1
2024-11-23 11:00:00,5.8,6.4,20.6,38.0,2.5,89,14.0,0.0,156288.0,11,5,11,1
2024-11-23 12:00:00,8.7,9.8,24.0,31.0,2.7,88,13.4,0.0,175972.0,12,5,11,1
2024-11-23 13:00:00,7.4,8.2,22.7,35.0,4.8,81,13.4,0.0,188487.0,13,5,11,1
2024-11-23 14:00:00,7.7,8.6,20.7,41.0,6.4,73,15.2,0.0,201284.0,14,5,11,1
2024-11-23 15:00:00,7.9,9.1,18.1,47.0,7.1,68,18.1,0.0,223163.0,15,5,11,1
2024-11-23 16:00:00,6.2,7.1,13.9,53.0,7.7,66,22.5,0.0,235696.0,16,5,11,1
2024-11-23 17:00:00,3.2,3.5,9.1,58.0,7.2,68,25.4,0.0,220394.0,17,5,11,1
2024-11-23 18:00:00,2.4,2.5,6.2,62.0,8.4,66,23.4,0.0,191357.0,18,5,11,1
2024-11-23 19:00:00,2.6,2.7,6.8,63.0,8.9,63,22.9,0.0,154879.0,19,5,11,1
2024-11-23 20:00:00,2.7,2.8,9.4,61.0,8.8,60,21.9,0.0,117355.0,20,5,11,1
2024-11-23 21:00:00,3.3,3.4,12.2,59.0,8.0,64,20.0,0.0,107846.0,21,5,11,1
2024-11-23 22:00:00,4.1,4.2,14.9,56.0,7.1,69,20.3,0.0,108976.0,22,5,11,1
2024-11-23 23:00:00,4.7,4.8,17.7,53.0,6.6,70,18.7,0.0,74888.0,23,5,11,1
2024-11-24 00:00:00,6.7,6.9,20.5,50.0,6.3,71,15.4,0.0,43351.0,0,6,11,1
2024-11-24 01:00:00,6.1,6.2,19.9,47.0,7.5,69,13.4,0.0,22887.0,1,6,11,1
2024-11-24 02:00:00,5.5,5.6,18.9,44.0,7.8,70,15.6,0.0,13140.0,2,6,11,1
2024-11-24 03:00:00,4.6,4.7,17.3,43.0,7.8,71,14.5,0.0,9250.0,3,6,11,1
2024-11-24 04:00:00,3.8,3.8,14.3,46.0,7.4,72,17.0,0.0,11068.0,4,6,11,1
2024-11-24 05:00:00,3.3,3.3,10.7,51.0,6.9,72,18.3,0.0,18405.0,5,6,11,1
2024-11-24 06:00:00,2.9,3.0,8.0,55.0,6.7,71,16.0,0.0,34686.0,6,6,11,1
2024-11-24 07:00:00,2.8,2.9,6.7,59.0,6.3,71,16.0,0.0,52833.0,7,6,11,1
2024-11-24 08:00:00,2.9,2.9,6.4,62.0,6.1,70,13.9,0.0,71340.0,8,6,11,1
2024-11-24 09:00:00,3.0,3.0,7.6,63.0,5.9,67,14.5,0.0,95316.0,9,6,11,1
2024-11-24 10:00:00,3.2,3.2,11.9,59.0,5.6,68,12.8,0.0,114941.0,10,6,11,1
2024-11-24 11:00:00,3.7,3.7,17.8,52.0,5.5,72,13.0,0.0,129374.0,11,6,11,1
2024-11-24 12:00:00,3.5,3.6,19.5,52.0,6.0,73,15.0,0.0,146952.0,12,6,11,1
2024-11-24 13:00:00,4.9,4.9,17.0,55.0,7.8,64,16.2,0.0,161122.0,13,6,11,1
2024-11-24 14:00:00,5.0,5.0,13.5,59.0,8.5,62,16.8,0.0,169503.0,14,6,11,1
2024-11-24 15:00:00,3.9,4.0,10.6,63.0,9.4,57,22.0,0.0,177193.0,15,6,11,1
2024-11-24 16:00:00,3.3,3.4,8.6,67.0,9.6,54,21.9,0.0,177945.0,16,6,11,1
2024-11-24 17:00:00,3.3,3.3,7.2,70.0,10.2,50,22.3,0.0,170194.0,17,6,11,1
2024-11-24 18:00:00,3.2,3.2,7.3,71.0,10.7,46,21.7,0.0,144013.0,18,6,11,1
2024-11-24 19:00:00,3.4,3.5,9.4,68.0,10.8,47,19.4,0.0,107064.0,19,6,11,1
2024-11-24 20:00:00,4.1,4.1,13.0,64.0,10.9,49,16.6,0.0,84850.0,20,6,11,1
2024-11-24 21:00:00,5.1,5.1,17.8,57.0,10.0,57,11.9,0.0,73965.0,21,6,11,1
2024-11-24 22:00:00,6.3,6.4,24.6,48.0,9.1,63,9.2,0.0,59670.0,22,6,11,1
2024-11-24 23:00:00,7.4,7.5,32.6,37.0,8.6,67,9.6,0.0,38023.0,23,6,11,1
2024-11-25 00:00:00,12.1,12.5,25.7,47.0,8.5,70,9.3,0.0,19297.0,0,0,11,0
2024-11-25 01:00:00,11.4,11.8,26.7,45.0,8.7,66,9.5,0.0,8104.0,1,0,11,0
2024-11-25 02:00:00,11.2,11.5,27.9,42.0,7.8,66,9.0,0.0,5336.0,2,0,11,0
2024-11-25 03:00:00,11.1,11.4,27.4,41.0,6.9,67,9.5,0.0,6725.0,3,0,11,0
2024-11-25 04:00:00,10.5,10.7,23.8,43.0,6.3,69,10.1,0.0,19256.0,4,0,11,0
2024-11-25 05:00:00,9.6,9.7,18.5,48.0,5.8,72,9.7,0.0,66990.0,5,0,11,0
2024-11-25 06:00:00,8.9,9.0,14.4,51.0,5.2,75,10.1,0.0,155774.0,6,0,11,0
2024-11-25 07:00:00,8.3,8.5,11.5,54.0,4.8,75,10.7,0.0,317475.0,7,0,11,0
2024-11-25 08:00:00,8.1,8.2,9.8,56.0,4.2,77,9.4,0.0,365719.0,8,0,11,0
2024-11-25 09:00:00,7.9,8.1,11.5,54.0,3.8,80,8.1,0.0,231573.0,9,0,11,0
2024-11-25 10:00:00,8.3,8.4,20.4,43.0,3.5,82,7.4,0.0,167286.0,10,0,11,0
2024-11-25 11:00:00,9.9,10.0,32.8,29.0,3.3,82,6.2,0.0,159334.0,11,0,11,0
2024-11-25 12:00:00,8.0,8.1,32.4,29.0,2.2,86,4.9,0.0,168224.0,12,0,11,0
2024-11-25 13:00:00,10.0,10.0,28.0,35.0,4.2,78,6.1,0.0,190715.0,13,0,11,0
2024-11-25 14:00:00,9.5,9.5,21.9,42.0,5.6,71,4.2,0.0,236144.0,14,0,11,0
2024-11-25 15:00:00,6.8,6.8,17.4,48.0,6.8,65,3.6,0.0,304189.0,15,0,11,0
2024-11-25 16:00:00,6.3,6.4,15.2,51.0,7.9,62,5.1,0.0,344436.0,16,0,11,0
2024-11-25 17:00:00,6.6,6.7,14.7,53.0,9.0,58,5.3,0.0,395348.0,17,0,11,0
2024-11-25 18:00:00,7.0,7.1,17.1,51.0,9.9,55,5.5,0.0,283603.0,18,0,11,0
2024-11-25 19:00:00,7.6,7.6,24.1,43.0,10.6,54,6.0,0.0,177396.0,19,0,11,0
2024-11-25 20:00:00,8.4,8.4,34.0,32.0,10.8,54,5.5,0.0,126971.0,20,0,11,0
2024-11-25 21:00:00,12.0,12.0,43.0,21.0,9.6,67,3.4,0.0,102619.0,21,0,11,0
2024-11-25 22:00:00,22.6,22.6,50.3,13.0,8.1,70,5.4,0.0,73613.0,22,0,11,0
2024-11-25 23:00:00,27.8,27.8,56.8,5.0,7.6,72,5.6,0.0,45101.0,23,0,11,0
2024-11-26 00:00:00,29.6,29.7,61.9,0.0,7.2,74,4.8,0.0,23331.0,0,1,11,0
2024-11-26 01:00:00,27.1,27.1,62.1,0.0,8.6,65,7.0,0.0,8920.0,1,1,11,0
2024-11-26 02:00:00,24.0,24.1,62.3,0.0,7.8,73,4.9,0.0,5751.0,2,1,11,0
2024-11-26 03:00:00,22.5,22.5,61.9,0.0,8.8,71,4.9,0.0,7070.0,3,1,11,0
2024-11-26 04:00:00,22.9,23.0,60.8,0.0,8.8,73,4.9,0.0,19774.0,4,1,11,0
2024-11-26 05:00:00,23.9,24.0,59.1,1.0,8.9,72,6.5,0.0,68362.0,5,1,11,0
2024-11-26 06:00:00,23.6,23.7,56.7,2.0,8.9,73,4.9,0.0,155736.0,6,1,11,0
2024-11-26 07:00:00,21.0,21.1,53.0,6.0,8.9,73,5.6,0.0,317801.0,7,1,11,0
2024-11-26 08:00:00,17.7,17.9,48.6,10.0,9.1,73,6.4,0.0,373189.0,8,1,11,0
2024-11-26 09:00:00,14.6,15.0,45.6,14.0,9.1,76,6.3,0.0,239825.0,9,1,11,0
2024-11-26 10:00:00,12.8,13.6,45.2,15.0,9.2,84,6.6,0.0,169448.0,10,1,11,0
2024-11-26 11:00:00,13.0,14.5,46.2,15.0,10.0,90,6.0,0.0,158316.0,11,1,11,0
2024-11-26 12:00:00,17.8,19.1,51.2,10.0,11.5,91,9.0,0.0,170699.0,12,1,11,0
2024-11-26 13:00:00,18.2,20.4,48.9,14.0,12.4,91,8.6,1.2,194320.0,13,1,11,0
2024-11-26 14:00:00,15.7,18.0,45.4,20.0,11.9,95,7.8,1.3,242598.0,14,1,11,0
2024-11-26 15:00:00,12.7,14.5,40.3,27.0,11.3,94,8.4,0.6,311792.0,15,1,11,0
2024-11-26 16:00:00,10.9,11.7,31.7,36.0,12.1,89,10.2,0.6,352587.0,16,1,11,0
2024-11-26 17:00:00,8.5,8.6,21.4,45.0,12.6,86,10.1,0.0,406233.0,17,1,11,0
2024-11-26 18:00:00,5.7,5.7,14.5,52.0,14.3,72,15.4,0.0,292409.0,18,1,11,0
2024-11-26 19:00:00,4.7,4.7,13.1,55.0,14.9,64,13.1,0.0,187953.0,19,1,11,0
2024-11-26 20:00:00,4.0,4.0,15.0,56.0,14.8,64,9.1,0.0,136384.0,20,1,11,0
2024-11-26 21:00:00,4.6,4.7,19.0,53.0,13.8,65,7.3,0.0,110004.0,21,1,11,0
2024-11-26 22:00:00,5.2,5.2,25.8,45.0,11.9,69,6.5,0.0,85633.0,22,1,11,0
2024-11-26 23:00:00,6.0,6.1,34.6,34.0,10.9,61,11.2,0.0,51003.0,23,1,11,0
2024-11-27 00:00:00,12.3,12.4,36.7,33.0,9.6,57,11.7,0.0,26375.0,0,2,11,0
2024-11-27 01:00:00,11.4,11.5,40.8,27.0,8.6,65,7.7,0.0,10200.0,1,2,11,0
2024-11-27 02:00:00,11.4,11.5,46.3,20.0,7.5,71,7.5,0.0,6319.0,2,2,11,0
2024-11-27 03:00:00,12.0,12.1,49.0,15.0,6.6,72,7.6,0.0,7149.0,3,2,11,0
2024-11-27 04:00:00,12.5,12.5,46.4,15.0,5.9,72,7.4,0.0,19305.0,4,2,11,0
2024-11-27 05:00:00,12.5,12.5,41.1,18.0,5.2,73,6.7,0.0,66049.0,5,2,11,0
2024-11-27 06:00:00,12.2,12.3,36.4,21.0,4.6,75,6.0,0.0,143624.0,6,2,11,0
2024-11-27 07:00:00,11.8,11.8,32.9,22.0,4.0,77,5.9,0.0,267716.0,7,2,11,0
2024-11-27 08:00:00,11.4,11.4,29.9,23.0,3.7,78,5.7,0.0,284060.0,8,2,11,0
2024-11-27 09:00:00,11.3,11.3,29.3,22.0,3.5,80,5.4,0.0,197230.0,9,2,11,0
2024-11-27 10:00:00,11.5,11.5,33.5,16.0,2.8,82,4.8,0.0,164555.0,10,2,11,0
2024-11-27 11:00:00,12.8,12.8,40.0,8.0,2.6,83,5.4,0.0,170906.0,11,2,11,0
2024-11-27 12:00:00,12.1,12.3,41.5,3.0,2.3,84,5.5,0.0,193650.0,12,2,11,0
2024-11-27 13:00:00,13.1,13.2,36.9,10.0,3.3,78,7.6,0.0,229659.0,13,2,11,0
2024-11-27 14:00:00,12.9,13.0,30.5,19.0,4.9,73,7.2,0.0,285914.0,14,2,11,0
2024-11-27 15:00:00,10.1,10.4,25.0,28.0,6.7,66,7.5,0.0,333588.0,15,2,11,0
2024-11-27 16:00:00,7.2,7.5,20.3,37.0,8.4,57,8.1,0.0,325755.0,16,2,11,0
2024-11-27 17:00:00,6.0,6.2,16.5,45.0,9.5,51,9.4,0.0,302405.0,17,2,11,0
2024-11-27 18:00:00,5.8,6.0,16.2,48.0,10.1,49,9.6,0.0,223407.0,18,2,11,0
2024-11-27 19:00:00,6.0,6.2,21.5,43.0,10.3,49,9.2,0.0,158197.0,19,2,11,0
2024-11-27 20:00:00,6.4,6.6,30.4,32.0,10.1,51,9.3,0.0,118287.0,20,2,11,0
2024-11-27 21:00:00,8.8,9.1,38.7,22.0,9.0,57,6.6,0.0,98743.0,21,2,11,0
2024-11-27 22:00:00,14.1,14.5,45.8,14.0,7.3,65,5.5,0.0,83079.0,22,2,11,0
2024-11-27 23:00:00,17.0,17.3,52.5,6.0,6.7,70,4.8,0.0,51801.0,23,2,11,0
2024-11-28 00:00:00,24.9,25.5,57.5,0.0,6.4,71,4.7,0.0,26846.0,0,3,11,0
2024-11-28 01:00:00,27.2,27.8,57.5,0.0,5.2,70,5.0,0.0,12399.0,1,3,11,0
2024-11-28 02:00:00,25.2,25.7,57.5,0.0,4.9,74,4.6,0.0,7791.0,2,3,11,0
2024-11-28 03:00:00,22.7,23.2,57.3,0.0,5.2,76,4.2,0.0,7114.0,3,3,11,0
2024-11-28 04:00:00,21.6,22.2,56.8,0.0,5.4,77,3.1,0.0,11332.0,4,3,11,0
2024-11-28 05:00:00,22.8,23.5,56.1,0.0,5.4,77,0.7,0.0,24974.0,5,3,11,0
2024-11-28 06:00:00,26.1,27.0,56.0,0.0,5.1,82,1.9,0.0,47547.0,6,3,11,0
2024-11-28 07:00:00,25.9,26.8,56.9,0.0,4.9,84,3.6,0.0,66958.0,7,3,11,0
2024-11-28 08:00:00,23.0,23.7,58.3,0.0,4.9,83,5.4,0.0,71758.0,8,3,11,0
2024-11-28 09:00:00,19.8,20.6,59.2,0.0,5.1,80,6.0,0.7,72121.0,9,3,11,0
2024-11-28 10:00:00,17.2,18.0,60.0,1.0,5.4,82,10.6,0.3,91020.0,10,3,11,0
2024-11-28 11:00:00,15.1,16.1,60.4,4.0,5.6,88,10.2,0.6,97767.0,11,3,11,0
2024-11-28 12:00:00,18.5,19.4,63.1,1.0,5.7,94,14.1,1.2,97503.0,12,3,11,0
2024-11-28 13:00:00,14.8,15.8,57.9,9.0,5.8,95,14.4,1.9,103495.0,13,3,11,0
2024-11-28 14:00:00,11.6,12.7,50.6,20.0,8.1,94,9.4,1.8,112155.0,14,3,11,0
2024-11-28 15:00:00,9.3,10.4,44.9,29.0,9.1,96,5.8,3.0,119641.0,15,3,11,0
2024-11-28 16:00:00,8.8,10.0,42.3,34.0,9.8,96,13.4,1.6,113030.0,16,3,11,0
2024-11-28 17:00:00,10.4,11.7,41.3,38.0,10.2,96,7.1,0.8,97169.0,17,3,11,0
2024-11-28 18:00:00,10.3,11.1,40.9,38.0,11.7,95,14.1,0.6,80349.0,18,3,11,0
2024-11-28 19:00:00,7.2,7.3,41.5,33.0,10.9,90,20.0,0.3,69045.0,19,3,11,0
2024-11-28 20:00:00,5.3,5.3,42.7,25.0,9.6,89,16.9,0.3,63523.0,20,3,11,0
2024-11-28 21:00:00,4.2,4.3,42.0,21.0,7.7,85,18.7,0.0,61613.0,21,3,11,0
2024-11-28 22:00:00,3.4,3.6,37.6,24.0,6.5,80,17.5,0.0,52627.0,22,3,11,0
2024-11-28 23:00:00,3.2,3.3,31.2,31.0,6.1,76,19.9,0.0,36480.0,23,3,11,0
2024-11-29 00:00:00,4.7,4.9,25.7,36.0,5.5,75,18.7,0.0,18348.0,0,4,11,0
2024-11-29 01:00:00,4.0,4.0,23.2,38.0,5.5,75,17.5,0.0,8376.0,1,4,11,0
2024-11-29 02:00:00,3.3,3.3,19.6,41.0,5.4,74,16.4,0.0,5101.0,2,4,11,0
2024-11-29 03:00:00,2.5,2.6,16.3,45.0,5.1,75,17.4,0.0,5363.0,3,4,11,0
